1.00000e-10,9.13190e-03,1.00009e-10
1.00000e-10,8.97014e-03,1.00053e-10
1.00000e-10,8.73995e-03,1.00098e-10
1.00000e-10,8.50254e-03,1.00143e-10
1.00000e-10,8.26296e-03,1.00188e-10
1.00000e-10,8.02371e-03,1.00233e-10
1.00000e-10,7.79900e-03,1.00277e-10
1.00000e-10,7.58942e-03,1.00322e-10
1.00000e-10,7.38564e-03,1.00367e-10
1.00000e-10,7.18491e-03,1.00412e-10
1.00000e-10,6.98663e-03,1.00458e-10
1.00000e-10,6.79359e-03,1.00503e-10
1.00000e-10,6.61061e-03,1.00549e-10
1.00000e-10,6.43990e-03,1.00595e-10
1.00000e-10,6.27552e-03,1.00641e-10
1.00000e-10,6.11596e-03,1.00688e-10
1.00000e-10,5.95951e-03,1.00734e-10
1.00000e-10,5.80455e-03,1.00781e-10
1.00000e-10,5.64792e-03,1.00828e-10
1.00000e-10,5.48681e-03,1.00875e-10
1.00000e-10,5.32187e-03,1.00923e-10
1.00000e-10,5.15300e-03,1.00970e-10
1.00000e-10,4.98521e-03,1.01018e-10
1.00000e-10,4.82442e-03,1.01066e-10
1.00000e-10,4.68549e-03,1.01114e-10
1.00000e-10,4.58333e-03,1.01162e-10
1.00000e-10,4.49968e-03,1.01210e-10
1.00000e-10,4.42081e-03,1.01259e-10
1.00000e-10,4.34674e-03,1.01308e-10
1.00000e-10,4.28125e-03,1.01356e-10
1.00000e-10,4.22193e-03,1.01405e-10
1.00000e-10,4.16690e-03,1.01454e-10
1.00000e-10,4.11916e-03,1.01504e-10
1.00000e-10,4.07991e-03,1.01553e-10
1.00000e-10,4.05400e-03,1.01603e-10
1.00000e-10,4.03442e-03,1.01652e-10
1.00000e-10,4.02538e-03,1.01702e-10
1.00000e-10,4.02306e-03,1.01752e-10
1.00000e-10,4.02571e-03,1.01803e-10
1.00000e-10,4.02726e-03,1.01853e-10
1.00000e-10,4.02138e-03,1.01903e-10
1.00000e-10,4.00946e-03,1.01954e-10
1.00000e-10,3.99233e-03,1.02005e-10
