6.45955e+01,0.00000e+00,6.26357e+01
6.07928e+01,5.46986e-02,6.01104e+01
5.91404e+01,2.38670e-01,5.87744e+01
5.82154e+01,5.47015e-01,5.80041e+01
5.76748e+01,9.75901e-01,5.75449e+01
5.73370e+01,1.51970e+00,5.72598e+01
5.71347e+01,2.16471e+00,5.70978e+01
5.70274e+01,2.89546e+00,5.70038e+01
5.69605e+01,3.69617e+00,5.69499e+01
5.69104e+01,4.55610e+00,5.69009e+01
5.68789e+01,5.46423e+00,5.68719e+01
5.68565e+01,6.41287e+00,5.68515e+01
5.68412e+01,7.39254e+00,5.68393e+01
5.68306e+01,8.39474e+00,5.68278e+01
5.68221e+01,9.41507e+00,5.68207e+01
5.68161e+01,1.04488e+01,5.68148e+01
5.68120e+01,1.14934e+01,5.68121e+01
5.68098e+01,1.25455e+01,5.68092e+01
5.68071e+01,1.36041e+01,5.68068e+01
5.68050e+01,1.46660e+01,5.68044e+01
5.68023e+01,1.57314e+01,5.68023e+01
5.68018e+01,1.68009e+01,5.68019e+01
5.68004e+01,1.78730e+01,5.68003e+01
5.67996e+01,1.89454e+01,5.67996e+01
5.67989e+01,2.00132e+01,5.67988e+01
5.67980e+01,2.10725e+01,5.67980e+01
5.67973e+01,2.21127e+01,5.67971e+01
5.67967e+01,2.31313e+01,5.67965e+01
5.67961e+01,2.41270e+01,5.67960e+01
5.67956e+01,2.51005e+01,5.67955e+01
5.67952e+01,2.60506e+01,5.67952e+01
5.67952e+01,2.69771e+01,5.67953e+01
5.67952e+01,2.78793e+01,5.67953e+01
5.67951e+01,2.87572e+01,5.67952e+01
5.67951e+01,2.96111e+01,5.67953e+01
5.67955e+01,3.04407e+01,5.67958e+01
5.67951e+01,3.12447e+01,5.67951e+01
5.67951e+01,3.20203e+01,5.67951e+01
5.67951e+01,3.27672e+01,5.67951e+01
5.67947e+01,3.34856e+01,5.67946e+01
5.67944e+01,3.41727e+01,5.67944e+01
5.67944e+01,3.48273e+01,5.67944e+01
5.67944e+01,3.54498e+01,5.67944e+01
5.67944e+01,3.60376e+01,5.67944e+01
5.67944e+01,3.65877e+01,5.67944e+01
5.67944e+01,3.70985e+01,5.67944e+01
5.67944e+01,3.75676e+01,5.67944e+01
5.67943e+01,3.79958e+01,5.67944e+01
5.67943e+01,3.83858e+01,5.67943e+01
5.67943e+01,3.87404e+01,5.67943e+01
5.67942e+01,3.90621e+01,5.67942e+01
5.67942e+01,3.93530e+01,5.67942e+01
5.67941e+01,3.96132e+01,5.67941e+01
5.67941e+01,3.98429e+01,5.67941e+01
5.67941e+01,4.00443e+01,5.67941e+01
5.67941e+01,4.02206e+01,5.67941e+01
5.67941e+01,4.03709e+01,5.67941e+01
5.67941e+01,4.04943e+01,5.67941e+01
5.67941e+01,4.05898e+01,5.67941e+01
5.67941e+01,4.06577e+01,5.67940e+01
5.67940e+01,4.06991e+01,5.67940e+01
5.67940e+01,4.07164e+01,5.67940e+01
5.67940e+01,4.07132e+01,5.67940e+01
5.67940e+01,4.06910e+01,5.67940e+01
5.67940e+01,4.06523e+01,5.67940e+01
5.67940e+01,4.06003e+01,5.67940e+01
5.67940e+01,4.05431e+01,5.67940e+01
5.67940e+01,4.05069e+01,5.67940e+01
5.67940e+01,4.04850e+01,5.67940e+01
5.67940e+01,4.04612e+01,5.67940e+01
5.67940e+01,4.04315e+01,5.67940e+01
5.67940e+01,4.03943e+01,5.67940e+01
5.67940e+01,4.03483e+01,5.67940e+01
5.67940e+01,4.02940e+01,5.67940e+01
5.67940e+01,4.02321e+01,5.67940e+01
5.67940e+01,4.01636e+01,5.67940e+01
5.67940e+01,4.00915e+01,5.67940e+01
5.67940e+01,4.00156e+01,5.67940e+01
