7.86712e+00,0.00000e+00,0.00000e+00,0.00000e+00
2.95611e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.92861e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.51779e+00,0.00000e+00,0.00000e+00,0.00000e+00
1.27629e+00,0.00000e+00,0.00000e+00,4.02994e-03
1.10524e+00,0.00000e+00,0.00000e+00,3.37360e-02
9.87479e-01,0.00000e+00,0.00000e+00,7.71836e-02
8.95677e-01,0.00000e+00,0.00000e+00,1.29684e-01
8.17247e-01,0.00000e+00,0.00000e+00,1.91062e-01
7.52075e-01,0.00000e+00,0.00000e+00,2.59584e-01
6.98924e-01,0.00000e+00,0.00000e+00,3.32062e-01
6.58584e-01,0.00000e+00,0.00000e+00,4.06841e-01
6.23086e-01,0.00000e+00,0.00000e+00,4.85048e-01
5.85662e-01,0.00000e+00,0.00000e+00,5.67851e-01
5.51283e-01,0.00000e+00,0.00000e+00,6.50491e-01
5.22853e-01,0.00000e+00,0.00000e+00,7.30504e-01
4.95066e-01,0.00000e+00,0.00000e+00,8.05493e-01
4.67203e-01,0.00000e+00,0.00000e+00,8.73127e-01
4.42120e-01,0.00000e+00,0.00000e+00,9.31222e-01
4.13652e-01,0.00000e+00,0.00000e+00,9.77845e-01
3.93645e-01,0.00000e+00,0.00000e+00,1.01149e+00
3.76530e-01,0.00000e+00,0.00000e+00,1.03121e+00
3.58513e-01,0.00000e+00,0.00000e+00,1.03658e+00
3.37531e-01,0.00000e+00,0.00000e+00,1.02713e+00
3.18085e-01,0.00000e+00,0.00000e+00,1.00285e+00
2.91401e-01,0.00000e+00,0.00000e+00,9.63300e-01
2.62354e-01,0.00000e+00,0.00000e+00,9.12698e-01
2.31563e-01,0.00000e+00,0.00000e+00,8.62839e-01
2.08640e-01,0.00000e+00,0.00000e+00,8.06707e-01
1.86047e-01,0.00000e+00,0.00000e+00,7.47383e-01
1.60243e-01,1.64167e-02,0.00000e+00,6.93385e-01
1.33442e-01,4.10706e-02,0.00000e+00,6.46042e-01
1.12668e-01,6.76243e-02,0.00000e+00,6.06359e-01
1.00943e-01,9.65227e-02,0.00000e+00,5.78848e-01
9.38670e-02,1.22023e-01,0.00000e+00,5.64480e-01
8.72670e-02,1.47849e-01,0.00000e+00,5.67936e-01
8.30642e-02,1.73980e-01,0.00000e+00,5.76847e-01
7.63947e-02,1.98423e-01,0.00000e+00,5.85169e-01
7.17952e-02,2.25506e-01,0.00000e+00,5.97746e-01
6.48081e-02,2.55136e-01,0.00000e+00,6.13970e-01
5.80024e-02,2.81603e-01,0.00000e+00,6.29049e-01
5.36566e-02,3.07329e-01,0.00000e+00,6.45876e-01
5.12192e-02,3.36060e-01,0.00000e+00,6.52924e-01
4.79143e-02,3.65877e-01,0.00000e+00,6.50252e-01
4.52006e-02,3.90839e-01,0.00000e+00,6.52646e-01
4.25069e-02,4.13525e-01,0.00000e+00,6.45393e-01
4.15664e-02,4.42116e-01,0.00000e+00,6.33546e-01
3.78653e-02,4.68104e-01,0.00000e+00,6.14336e-01
3.46742e-02,4.85372e-01,0.00000e+00,5.99926e-01
3.11893e-02,5.03216e-01,0.00000e+00,5.85425e-01
2.90463e-02,5.21529e-01,0.00000e+00,5.71982e-01
2.78431e-02,5.38451e-01,0.00000e+00,5.59880e-01
2.68021e-02,5.55617e-01,0.00000e+00,5.48430e-01
2.54090e-02,5.72769e-01,0.00000e+00,5.34263e-01
2.32939e-02,5.84477e-01,0.00000e+00,5.21846e-01
2.28141e-02,5.93075e-01,0.00000e+00,5.07906e-01
2.16476e-02,6.02096e-01,0.00000e+00,4.94349e-01
1.94330e-02,6.14552e-01,0.00000e+00,4.77217e-01
1.81375e-02,6.25442e-01,0.00000e+00,4.62793e-01
1.65845e-02,6.35148e-01,0.00000e+00,4.44528e-01
1.61695e-02,6.39785e-01,0.00000e+00,4.29777e-01
1.54374e-02,6.42255e-01,0.00000e+00,4.14777e-01
1.47989e-02,6.43564e-01,0.00000e+00,3.98127e-01
1.40326e-02,6.46415e-01,0.00000e+00,3.85132e-01
