2.18977e+04,4.60499e+03,2.11172e+04
1.86683e+04,2.45770e+03,2.02452e+04
1.66287e+04,3.56680e+03,1.95870e+04
1.60388e+04,6.75672e+03,1.90847e+04
1.54051e+04,1.10818e+04,1.86791e+04
1.46940e+04,1.50142e+04,1.83375e+04
1.40677e+04,1.75252e+04,1.80409e+04
1.35535e+04,1.83454e+04,1.77780e+04
1.31238e+04,1.77920e+04,1.75411e+04
1.27560e+04,1.64422e+04,1.73248e+04
1.24310e+04,1.48390e+04,1.71253e+04
1.21378e+04,1.33526e+04,1.69395e+04
1.18754e+04,1.21670e+04,1.67656e+04
1.16412e+04,1.13336e+04,1.66017e+04
1.14329e+04,1.08245e+04,1.64464e+04
1.12488e+04,1.05796e+04,1.62988e+04
1.10877e+04,1.05316e+04,1.61579e+04
1.09492e+04,1.06076e+04,1.60232e+04
1.08323e+04,1.07390e+04,1.58936e+04
1.07351e+04,1.08694e+04,1.57690e+04
1.06550e+04,1.09565e+04,1.56489e+04
1.05908e+04,1.09756e+04,1.55328e+04
1.05406e+04,1.09206e+04,1.54207e+04
1.05024e+04,1.08009e+04,1.53118e+04
1.04737e+04,1.06374e+04,1.52061e+04
1.04504e+04,1.04537e+04,1.51033e+04
1.04280e+04,1.02696e+04,1.50035e+04
1.04023e+04,1.00972e+04,1.49065e+04
1.03713e+04,9.95005e+03,1.48120e+04
1.03316e+04,9.83251e+03,1.47199e+04
1.02825e+04,9.74515e+03,1.46300e+04
1.02238e+04,9.68364e+03,1.45422e+04
1.01571e+04,9.64329e+03,1.44564e+04
1.00883e+04,9.61839e+03,1.43726e+04
1.00201e+04,9.60508e+03,1.42906e+04
9.95273e+03,9.59802e+03,1.42105e+04
9.88922e+03,9.59438e+03,1.41323e+04
9.83199e+03,9.59215e+03,1.40556e+04
9.78246e+03,9.59010e+03,1.39805e+04
9.74112e+03,9.58719e+03,1.39068e+04
9.70781e+03,9.58330e+03,1.38346e+04
9.68303e+03,9.57959e+03,1.37638e+04
9.66682e+03,9.57692e+03,1.36943e+04
9.65542e+03,9.57411e+03,1.36265e+04
9.64631e+03,9.57111e+03,1.35599e+04
9.63736e+03,9.56734e+03,1.34946e+04
9.62750e+03,9.56309e+03,1.34305e+04
9.61679e+03,9.55534e+03,1.33675e+04
9.60596e+03,9.54458e+03,1.33056e+04
9.59581e+03,9.53076e+03,1.32450e+04
9.58683e+03,9.51460e+03,1.31858e+04
9.57913e+03,9.49608e+03,1.31276e+04
9.57255e+03,9.47621e+03,1.30704e+04
9.56687e+03,9.45552e+03,1.30143e+04
9.56176e+03,9.43577e+03,1.29593e+04
9.55692e+03,9.41569e+03,1.29054e+04
9.55214e+03,9.39582e+03,1.28523e+04
9.54732e+03,9.37666e+03,1.28003e+04
9.54247e+03,9.35861e+03,1.27493e+04
9.53768e+03,9.34201e+03,1.26995e+04
9.53311e+03,9.32714e+03,1.26504e+04
9.52888e+03,9.31419e+03,1.26026e+04
9.52509e+03,9.30340e+03,1.25558e+04
9.52176e+03,9.29547e+03,1.25097e+04
9.51890e+03,9.29223e+03,1.24645e+04
9.51644e+03,9.29296e+03,1.24201e+04
9.51434e+03,9.29791e+03,1.23768e+04
9.51253e+03,9.30728e+03,1.23345e+04
9.51097e+03,9.32074e+03,1.22928e+04
9.50961e+03,9.33775e+03,1.22522e+04
9.50839e+03,9.35767e+03,1.22123e+04
9.50728e+03,9.37942e+03,1.21735e+04
9.50626e+03,9.40173e+03,1.21352e+04
9.50532e+03,9.42330e+03,1.20976e+04
9.50442e+03,9.44298e+03,1.20612e+04
9.50357e+03,9.45982e+03,1.20255e+04
9.50276e+03,9.47314e+03,1.19905e+04
9.50197e+03,9.48258e+03,1.19564e+04
9.50120e+03,9.48810e+03,1.19230e+04
9.50046e+03,9.48995e+03,1.18903e+04
9.49974e+03,9.48861e+03,1.18584e+04
9.49907e+03,9.48476e+03,1.18275e+04
9.49843e+03,9.47912e+03,1.17972e+04
9.49784e+03,9.47249e+03,1.17674e+04
9.49730e+03,9.46565e+03,1.17382e+04
9.49682e+03,9.45927e+03,1.17098e+04
9.49639e+03,9.45397e+03,1.16821e+04
9.49601e+03,9.45016e+03,1.16550e+04
9.49568e+03,9.44808e+03,1.16285e+04
9.49540e+03,9.44782e+03,1.16032e+04
9.49514e+03,9.44928e+03,1.15786e+04
9.49492e+03,9.45220e+03,1.15544e+04
9.49472e+03,9.45625e+03,1.15309e+04
9.49454e+03,9.46102e+03,1.15079e+04
9.49438e+03,9.46608e+03,1.14855e+04
9.49423e+03,9.47103e+03,1.14639e+04
9.49408e+03,9.47549e+03,1.14428e+04
9.49395e+03,9.47919e+03,1.14223e+04
9.49382e+03,9.48195e+03,1.14022e+04
9.49369e+03,9.48370e+03,1.13826e+04
9.49357e+03,9.48446e+03,1.13635e+04
9.49345e+03,9.48435e+03,1.13447e+04
9.49335e+03,9.48354e+03,1.13265e+04
9.49324e+03,9.48225e+03,1.13091e+04
9.49315e+03,9.48071e+03,1.12919e+04
9.49306e+03,9.47914e+03,1.12752e+04
9.49298e+03,9.47774e+03,1.12591e+04
9.49290e+03,9.47666e+03,1.12433e+04
9.49284e+03,9.47602e+03,1.12281e+04
9.49278e+03,9.47586e+03,1.12135e+04
9.49272e+03,9.47618e+03,1.11993e+04
9.49267e+03,9.47694e+03,1.11855e+04
9.49263e+03,9.47804e+03,1.11720e+04
9.49259e+03,9.47938e+03,1.11590e+04
9.49255e+03,9.48083e+03,1.11466e+04
9.49252e+03,9.48228e+03,1.11345e+04
9.49249e+03,9.48362e+03,1.11225e+04
9.49246e+03,9.48478e+03,1.11112e+04
9.49243e+03,9.48569e+03,1.11004e+04
9.49240e+03,9.48632e+03,1.10903e+04
9.49238e+03,9.48667e+03,1.10807e+04
9.49235e+03,9.48678e+03,1.10713e+04
9.49233e+03,9.48668e+03,1.10623e+04
9.49231e+03,9.48644e+03,1.10539e+04
9.49229e+03,9.48612e+03,1.10462e+04
9.49227e+03,9.48578e+03,1.10390e+04
9.49225e+03,9.48549e+03,1.10321e+04
9.49224e+03,9.48528e+03,1.10255e+04
9.49222e+03,9.48519e+03,1.10195e+04
9.49221e+03,9.48523e+03,1.10139e+04
9.49220e+03,9.48540e+03,1.10087e+04
9.49218e+03,9.48568e+03,1.10038e+04
9.49217e+03,9.48605e+03,1.09993e+04
9.49216e+03,9.48649e+03,1.09951e+04
9.49216e+03,9.48695e+03,1.09911e+04
9.49215e+03,9.48742e+03,1.09875e+04
9.49214e+03,9.48785e+03,1.09840e+04
9.49213e+03,9.48823e+03,1.09808e+04
9.49213e+03,9.48854e+03,1.09778e+04
9.49212e+03,9.48878e+03,1.09750e+04
9.49212e+03,9.48894e+03,1.09723e+04
9.49211e+03,9.48904e+03,1.09699e+04
9.49211e+03,9.48907e+03,1.09676e+04
9.49210e+03,9.48907e+03,1.09654e+04
9.49210e+03,9.48905e+03,1.09633e+04
9.49209e+03,9.48901e+03,1.09614e+04
9.49209e+03,9.48899e+03,1.09596e+04
9.49209e+03,9.48898e+03,1.09579e+04
9.49208e+03,9.48899e+03,1.09563e+04
9.49208e+03,9.48904e+03,1.09548e+04
9.49208e+03,9.48912e+03,1.09533e+04
9.49207e+03,9.48922e+03,1.09520e+04
9.49207e+03,9.48935e+03,1.09507e+04
9.49207e+03,9.48949e+03,1.09495e+04
9.49207e+03,9.48964e+03,1.09484e+04
9.49206e+03,9.48980e+03,1.09473e+04
9.49206e+03,9.48994e+03,1.09463e+04
9.49206e+03,9.49007e+03,1.09454e+04
9.49206e+03,9.49018e+03,1.09444e+04
9.49206e+03,9.49028e+03,1.09436e+04
9.49206e+03,9.49035e+03,1.09428e+04
9.49206e+03,9.49040e+03,1.09420e+04
9.49205e+03,9.49044e+03,1.09413e+04
9.49205e+03,9.49047e+03,1.09406e+04
9.49205e+03,9.49049e+03,1.09399e+04
9.49205e+03,9.49050e+03,1.09393e+04
9.49205e+03,9.49052e+03,1.09387e+04
9.49205e+03,9.49054e+03,1.09381e+04
9.49205e+03,9.49057e+03,1.09376e+04
9.49205e+03,9.49061e+03,1.09371e+04
9.49205e+03,9.49065e+03,1.09366e+04
9.49205e+03,9.49070e+03,1.09361e+04
9.49205e+03,9.49076e+03,1.09357e+04
9.49205e+03,9.49082e+03,1.09353e+04
9.49204e+03,9.49088e+03,1.09349e+04
9.49204e+03,9.49094e+03,1.09345e+04
9.49204e+03,9.49100e+03,1.09342e+04
9.49204e+03,9.49105e+03,1.09338e+04
9.49204e+03,9.49110e+03,1.09335e+04
9.49204e+03,9.49114e+03,1.09332e+04
9.49204e+03,9.49118e+03,1.09329e+04
9.49204e+03,9.49121e+03,1.09326e+04
