2.56230e-01,0.00000e+00,2.01674e-02
7.16311e-03,4.03067e-04,6.57617e-03
5.21213e-03,5.82248e-04,4.87814e-03
3.95565e-03,7.30464e-04,3.73305e-03
3.07904e-03,8.51708e-04,2.91868e-03
2.41173e-03,9.57835e-04,2.28767e-03
1.88391e-03,1.04002e-03,1.78062e-03
1.42967e-03,1.10438e-03,1.34055e-03
1.09791e-03,1.15948e-03,1.03144e-03
8.84843e-04,1.21035e-03,8.43838e-04
7.49414e-04,1.25730e-03,7.23330e-04
6.32720e-04,1.29785e-03,6.04779e-04
5.55256e-04,1.33128e-03,5.21363e-04
4.66820e-04,1.35667e-03,4.57536e-04
4.02458e-04,1.37857e-03,3.88731e-04
3.51508e-04,1.39776e-03,3.44452e-04
3.06251e-04,1.41531e-03,2.84140e-04
2.43200e-04,1.43152e-03,2.42113e-04
2.23582e-04,1.45029e-03,2.21172e-04
2.12272e-04,1.47039e-03,2.12774e-04
1.96511e-04,1.49189e-03,1.83751e-04
1.45772e-04,1.51413e-03,1.36523e-04
1.25282e-04,1.53401e-03,1.24932e-04
1.14180e-04,1.55042e-03,1.13843e-04
1.09175e-04,1.55930e-03,1.08432e-04
1.04900e-04,1.55349e-03,1.04081e-04
1.01929e-04,1.54478e-03,1.02013e-04
9.95307e-05,1.53418e-03,9.87286e-05
9.64461e-05,1.52261e-03,9.64185e-05
9.43882e-05,1.50815e-03,9.38389e-05
8.42775e-05,1.49265e-03,7.86306e-05
6.36916e-05,1.47575e-03,5.89320e-05
5.26522e-05,1.45692e-03,5.15347e-05
4.59615e-05,1.43588e-03,4.61563e-05
4.28559e-05,1.41046e-03,4.27157e-05
3.22920e-05,1.38357e-03,3.04296e-05
2.39420e-05,1.35311e-03,2.24630e-05
1.78987e-05,1.32083e-03,1.74685e-05
1.52739e-05,1.28602e-03,1.50310e-05
1.32774e-05,1.25221e-03,1.32179e-05
1.20421e-05,1.22150e-03,1.20254e-05
1.15748e-05,1.19258e-03,1.14978e-05
1.11663e-05,1.16613e-03,1.12017e-05
1.09294e-05,1.14200e-03,1.09618e-05
1.07339e-05,1.11888e-03,1.07896e-05
1.05431e-05,1.09904e-03,1.07854e-05
1.03274e-05,1.08013e-03,1.02445e-05
9.82046e-06,1.06429e-03,9.73590e-06
9.36154e-06,1.05126e-03,9.32995e-06
8.97762e-06,1.03988e-03,8.99004e-06
8.75221e-06,1.02879e-03,8.80340e-06
8.75818e-06,1.01850e-03,8.91760e-06
8.83343e-06,1.00897e-03,8.96566e-06
8.76886e-06,1.00120e-03,9.07647e-06
9.01692e-06,9.95069e-04,9.17388e-06
8.47576e-06,9.89879e-04,8.10509e-06
7.13483e-06,9.85146e-04,6.76234e-06
5.98962e-06,9.80279e-04,5.85287e-06
5.26146e-06,9.74825e-04,5.05168e-06
4.18948e-06,9.66708e-04,4.10243e-06
3.50856e-06,9.56375e-04,3.72143e-06
3.19520e-06,9.43615e-04,3.03330e-06
2.22642e-06,9.30333e-04,2.17871e-06
1.44458e-06,9.16515e-04,1.33606e-06
9.45116e-07,9.00751e-04,8.80183e-07
8.18406e-07,8.83755e-04,8.19723e-07
6.59199e-07,8.47950e-04,7.25689e-07
5.59194e-07,7.81166e-04,6.56365e-07
5.64755e-07,7.43917e-04,6.16200e-07
6.96874e-07,7.14728e-04,6.57608e-07
8.46395e-07,6.91580e-04,7.80278e-07
9.03898e-07,6.71583e-04,8.38885e-07
8.52814e-07,6.54444e-04,7.87654e-07
7.29735e-07,6.38223e-04,6.78747e-07
6.03636e-07,6.21952e-04,5.97216e-07
4.93194e-07,6.07550e-04,5.02727e-07
4.23976e-07,5.93107e-04,4.06817e-07
4.32479e-07,5.79552e-04,3.61140e-07
4.63247e-07,5.67097e-04,3.77255e-07
4.33317e-07,5.57072e-04,4.73894e-07
3.69194e-07,5.47132e-04,3.37500e-07
3.31961e-07,5.37595e-04,4.34338e-07
2.64951e-07,5.30903e-04,2.23923e-07
2.12845e-07,5.25918e-04,1.62011e-07
1.73321e-07,5.20708e-04,1.24837e-07
1.45690e-07,5.17041e-04,1.25530e-07
1.05204e-07,5.14638e-04,7.73935e-08
7.49746e-08,5.13381e-04,6.48741e-08
5.85846e-08,5.11443e-04,8.79768e-08
6.86608e-08,5.08616e-04,6.67190e-08
4.87335e-08,5.05175e-04,3.95600e-08
3.85895e-08,5.00629e-04,3.06573e-08
